test_time_second,current_ampere,voltage_volt,surface_temperature_celsius
289.220000000001,-4.49995043585758,4.00853674652476,25
290.220000000001,-4.5000676293079,4.00853674652476,25
291.220000000001,-4.49999549499244,4.00815485382276,25
292.220000000001,-4.50000450681941,4.00815485382276,25
293.220000000001,-4.50002257017304,4.00796390747176,25
294.220000000001,-4.49997747133849,4.00796390747176,25
295.220000000001,-4.49997747133849,4.00758201476977,25
296.220000000001,-4.49999549499244,4.00739106841877,25
297.219000000001,-4.50007664113487,4.00739106841877,25
298.220000000001,-4.49999549499244,4.00720012206777,25
299.220000000001,-4.50000450681941,4.00700917571677,25
300.219000000001,-4.49998648316547,4.00700917571677,25
301.220000000001,-4.5000676293079,4.00700917571677,25
302.220000000001,-4.49998648316547,4.00681822936577,25
303.219000000001,-4.50000450681941,4.00662728301477,25
304.220000000001,-4.4999414240306,4.00643633666377,25
305.220000000001,-4.50004059382698,4.00624539031277,25
306.220000000001,-4.49999549499244,4.00624539031277,25
307.220000000001,-4.50004059382698,4.00586349761077,25
308.220000000001,-4.49996845951152,4.00586349761077,25
309.220000000001,-4.49998648316547,4.00567255125977,25
310.220000000001,-4.4999503961579,4.00548160490878,25
311.220000000001,-4.49995944768455,4.00529065855778,25
312.220000000001,-4.49998648316547,4.00509971220678,25
313.220000000001,-4.50000450681941,4.00509971220678,25
314.220000000001,-4.50001351864639,4.00490876585578,25
315.220000000001,-4.49995944768455,4.00471781950478,25
316.220000000001,-4.49998648316547,4.00452687315378,25
317.220000000001,-4.49999549499244,4.00452687315378,25
318.220000000001,-4.49993237250395,4.00414498045178,25
319.220000000001,-4.50001355834606,4.00414498045178,25
320.220000000001,-4.49999549499244,4.00395403410078,25
321.220000000001,-4.49995944768455,4.00395403410078,25
322.220000000001,-4.50007664113487,4.00376308774978,25
323.220000000001,-4.50003158200001,4.00357214139878,25
324.220000000001,-4.49996845951152,4.00357214139878,25
325.220000000001,-4.50004960565395,4.00319024869678,25
326.220000000001,-4.49999549499244,4.00319024869678,25
327.220000000001,-4.50001351864639,4.00299930234579,25
328.220000000001,-4.49993237250395,4.00280835599479,25
329.220000000001,-4.50004059382698,4.00280835599479,25
330.220000000001,-4.50002257017304,4.00242646329279,25
331.220000000001,-4.49995944768455,4.00242646329279,25
332.220000000001,-4.50000450681941,4.00204457059079,25
333.220000000001,-4.49997747133849,4.00204457059079,25
334.220000000001,-4.49996845951152,4.00185362423979,25
335.220000000001,-4.49999549499244,4.00166267788879,25
336.219000000001,-4.50002257017304,4.00166267788879,25
337.220000000001,-4.50000450681941,4.00147173153779,25
338.220000000001,-4.50003158200001,4.00128078518679,25
339.219000000001,-4.50004059382698,4.00108983883579,25
340.220000000001,-4.50002257017304,4.00108983883579,25
341.220000000001,-4.50005861748093,4.0008988924848,25
342.220000000001,-4.49997747133849,4.0007079461338,25
343.220000000001,-4.50005861748093,4.0007079461338,25
344.220000000001,-4.50001351864639,4.0005169997828,25
345.220000000001,-4.49999549499244,4.0003260534318,25
346.220000000001,-4.49994138433093,4.0001351070808,25
347.220000000001,-4.49999549499244,3.9999441607298,25
